MAIN_ROAD,CITY_DISTRICT,ADDRESS,BUILD_1ST_NUM,BUILD_2ND_NUM,COMPLEX_NAME,AREA,CONTRACT_YEAR_MONTH,CONTRACT_DAY,AMOUNT,FLOOR,CONSTRUCTION_YEAR,ROAD_NAME,TERMINATION_DATE,TRANSACTION_TYPE,BROKER_LOCATION,ROAD_NUM
신림로31가길,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4
신림로3가길,54,54,54,54,54,54,54,54,54,54,54,54,1,54,54,54
신림로3길,150,150,150,150,150,150,150,150,150,150,150,150,3,150,150,150
신림로48길,40,40,40,40,40,40,40,40,40,40,40,40,1,40,40,40
신림로58길,29,29,29,29,29,29,29,29,29,29,29,29,0,29,29,29
신림로65길,68,68,68,68,68,68,68,68,68,68,68,68,4,68,68,68
신림로66길,49,49,49,49,49,49,49,49,49,49,49,49,5,49,49,49
신림로7길,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9
신목로,232,232,232,232,232,232,232,232,232,232,232,232,1,232,232,232
신목로12길,61,61,61,61,61,61,61,61,61,61,61,61,3,61,61,61
신목로2길,62,62,62,62,62,62,62,62,62,62,62,62,1,62,62,62
신목로5길,51,51,51,51,51,51,51,51,51,51,51,51,0,51,51,51
신목로6길,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2
신반포로,961,961,961,961,961,961,961,961,961,961,961,961,19,961,961,961
신반포로15길,321,321,321,321,321,321,321,321,321,321,321,321,5,321,321,321
신반포로16길,59,59,59,59,59,59,59,59,59,59,59,59,2,59,59,59
신반포로19길,53,53,53,53,53,53,53,53,53,53,53,53,0,53,53,53
신반포로23길,230,230,230,230,230,230,230,230,230,230,230,230,4,230,230,230
신반포로33길,269,269,269,269,269,269,269,269,269,269,269,269,6,269,269,269
신반포로41길,10,10,10,10,10,10,10,10,10,10,10,10,1,10,10,10
신반포로45길,56,56,56,56,56,56,56,56,56,56,56,56,2,56,56,56
신사로,125,125,125,125,125,125,125,125,125,125,125,125,9,125,125,125
신수로,211,211,211,211,211,211,211,211,211,211,211,211,2,211,211,211
신수로2길,34,34,34,34,34,34,34,34,34,34,34,34,3,34,34,34
신수로3길,47,47,47,47,47,47,47,47,47,47,47,47,0,47,47,47
신원로,70,70,70,70,70,70,70,70,70,70,70,70,2,70,70,70
신월로,623,623,623,623,623,623,623,623,623,623,623,623,9,623,623,623
신월로10길,12,12,12,12,12,12,12,12,12,12,12,12,0,12,12,12
신월로11길,17,17,17,17,17,17,17,17,17,17,17,17,0,17,17,17
신월로13길,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9
신월로15길,78,78,78,78,78,78,78,78,78,78,78,78,1,78,78,78
신월로17길,21,21,21,21,21,21,21,21,21,21,21,21,0,21,21,21
신월로20길,128,128,128,128,128,128,128,128,128,128,128,128,2,128,128,128
신월로22길,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5
신월로24길,8,8,8,8,8,8,8,8,8,8,8,8,0,8,8,8
신월로9길,55,55,55,55,55,55,55,55,55,55,55,55,2,55,55,55
신이문로,34,34,34,34,34,34,34,34,34,34,34,34,0,34,34,34
신정로,860,860,860,860,860,860,860,860,860,860,860,860,8,860,860,860
신정로11길,218,218,218,218,218,218,218,218,218,218,218,218,4,218,218,218
신정로13길,236,236,236,236,236,236,236,236,236,236,236,236,3,236,236,236
신정로14길,185,185,185,185,185,185,185,185,185,185,185,185,2,185,185,185
신정로7길,221,221,221,221,221,221,221,221,221,221,221,221,1,221,221,221
신정이펜1로,139,139,139,139,139,139,139,139,139,139,139,139,4,139,139,139
신정이펜2로,58,58,58,58,58,58,58,58,58,58,58,58,0,58,58,58
신정중앙로,12,12,12,12,12,12,12,12,12,12,12,12,0,12,12,12
신정중앙로15길,13,13,13,13,13,13,13,13,13,13,13,13,1,13,13,13
신정중앙로17길,7,7,7,7,7,7,7,7,7,7,7,7,0,7,7,7
신정중앙로19길,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3
신정중앙로21길,8,8,8,8,8,8,8,8,8,8,8,8,0,8,8,8
신촌로,205,205,205,205,205,205,205,205,205,205,205,205,10,205,205,205
신촌로1길,8,8,8,8,8,8,8,8,8,8,8,8,0,8,8,8
신촌로35길,66,66,66,66,66,66,66,66,66,66,66,66,0,66,66,66
신촌역로,9,9,9,9,9,9,9,9,9,9,9,9,0,9,9,9
신풍로,284,284,284,284,284,284,284,284,284,284,284,284,6,284,284,284
신풍로22길,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
신흥로2길,15,15,15,15,15,15,15,15,15,15,15,15,0,15,15,15
쑥고개로,37,37,37,37,37,37,37,37,37,37,37,37,0,37,37,37
아리랑로,287,287,287,287,287,287,287,287,287,287,287,287,3,287,287,287
아리랑로19가길,89,89,89,89,89,89,89,89,89,89,89,89,1,89,89,89
아리랑로19길,161,161,161,161,161,161,161,161,161,161,161,161,1,161,161,161
아리랑로4길,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2
아리랑로5길,195,195,195,195,195,195,195,195,195,195,195,195,5,195,195,195
아리랑로7길,8,8,8,8,8,8,8,8,8,8,8,8,0,8,8,8
아리수로,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
아리수로50길,654,654,654,654,654,654,654,654,654,654,654,654,6,654,654,654
아리수로93가길,41,41,41,41,41,41,41,41,41,41,41,41,0,41,41,41
아리수로93길,82,82,82,82,82,82,82,82,82,82,82,82,1,82,82,82
아리수로94길,84,84,84,84,84,84,84,84,84,84,84,84,0,84,84,84
아리수로97길,176,176,176,176,176,176,176,176,176,176,176,176,0,176,176,176
아리수로98길,61,61,61,61,61,61,61,61,61,61,61,61,1,61,61,61
아차산로,1214,1214,1214,1214,1214,1214,1214,1214,1214,1214,1214,1214,25,1214,1214,1214
아차산로22길,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2
아차산로25길,7,7,7,7,7,7,7,7,7,7,7,7,0,7,7,7
아차산로36길,105,105,105,105,105,105,105,105,105,105,105,105,2,105,105,105
아차산로40길,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4
아차산로46가길,10,10,10,10,10,10,10,10,10,10,10,10,1,10,10,10
아차산로58가길,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
아차산로58길,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3
아차산로65길,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2
아차산로69길,127,127,127,127,127,127,127,127,127,127,127,127,2,127,127,127
아차산로70길,268,268,268,268,268,268,268,268,268,268,268,268,0,268,268,268
아차산로76길,69,69,69,69,69,69,69,69,69,69,69,69,1,69,69,69
아차산로78가길,12,12,12,12,12,12,12,12,12,12,12,12,1,12,12,12
아차산로78길,126,126,126,126,126,126,126,126,126,126,126,126,1,126,126,126
아차산로9길,24,24,24,24,24,24,24,24,24,24,24,24,0,24,24,24
안암로9가길,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19
안암로9길,22,22,22,22,22,22,22,22,22,22,22,22,0,22,22,22
안암로9나길,113,113,113,113,113,113,113,113,113,113,113,113,0,113,113,113
알마타길,110,110,110,110,110,110,110,110,110,110,110,110,0,110,110,110
암사13길,9,9,9,9,9,9,9,9,9,9,9,9,0,9,9,9
암사19길,49,49,49,49,49,49,49,49,49,49,49,49,0,49,49,49
암사1길,6,6,6,6,6,6,6,6,6,6,6,6,0,6,6,6
암사길,14,14,14,14,14,14,14,14,14,14,14,14,0,14,14,14
압구정로,815,815,815,815,815,815,815,815,815,815,815,815,34,815,815,815
압구정로11길,26,26,26,26,26,26,26,26,26,26,26,26,0,26,26,26
압구정로14길,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2
압구정로18길,6,6,6,6,6,6,6,6,6,6,6,6,0,6,6,6
압구정로22길,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2
압구정로29길,247,247,247,247,247,247,247,247,247,247,247,247,6,247,247,247
압구정로2길,28,28,28,28,28,28,28,28,28,28,28,28,1,28,28,28
압구정로33길,15,15,15,15,15,15,15,15,15,15,15,15,0,15,15,15
압구정로34길,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5
압구정로39길,72,72,72,72,72,72,72,72,72,72,72,72,2,72,72,72
압구정로42길,23,23,23,23,23,23,23,23,23,23,23,23,0,23,23,23
압구정로48길,28,28,28,28,28,28,28,28,28,28,28,28,1,28,28,28
압구정로50길,23,23,23,23,23,23,23,23,23,23,23,23,2,23,23,23
압구정로61길,34,34,34,34,34,34,34,34,34,34,34,34,2,34,34,34
압구정로62길,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3
압구정로71길,25,25,25,25,25,25,25,25,25,25,25,25,2,25,25,25
압구정로73길,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
압구정로75길,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3
압구정로77길,7,7,7,7,7,7,7,7,7,7,7,7,0,7,7,7
압구정로79길,22,22,22,22,22,22,22,22,22,22,22,22,3,22,22,22
약령시로,252,252,252,252,252,252,252,252,252,252,252,252,7,252,252,252
약령시로21길,29,29,29,29,29,29,29,29,29,29,29,29,0,29,29,29
양녕로,54,54,54,54,54,54,54,54,54,54,54,54,0,54,54,54
양녕로23길,63,63,63,63,63,63,63,63,63,63,63,63,2,63,63,63
양녕로26길,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10
양녕로26나길,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10
양녕로27길,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2
양녕로30길,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3
양녕로6나길,23,23,23,23,23,23,23,23,23,23,23,23,0,23,23,23
양산로,139,139,139,139,139,139,139,139,139,139,139,139,1,139,139,139
양산로17길,21,21,21,21,21,21,21,21,21,21,21,21,1,21,21,21
양산로25길,175,175,175,175,175,175,175,175,175,175,175,175,4,175,175,175
양산로4길,320,320,320,320,320,320,320,320,320,320,320,320,7,320,320,320
양산로8길,322,322,322,322,322,322,322,322,322,322,322,322,3,322,322,322
양원역로,196,196,196,196,196,196,196,196,196,196,196,196,3,196,196,196
양원역로6가길,48,48,48,48,48,48,48,48,48,48,48,48,3,48,48,48
양재대로,1342,1342,1342,1342,1342,1342,1342,1342,1342,1342,1342,1342,11,1342,1342,1342
양재대로101길,38,38,38,38,38,38,38,38,38,38,38,38,0,38,38,38
양재대로102길,14,14,14,14,14,14,14,14,14,14,14,14,0,14,14,14
양재대로110길,10,10,10,10,10,10,10,10,10,10,10,10,2,10,10,10
양재대로111길,7,7,7,7,7,7,7,7,7,7,7,7,1,7,7,7
양재대로112길,32,32,32,32,32,32,32,32,32,32,32,32,0,32,32,32
양재대로113길,22,22,22,22,22,22,22,22,22,22,22,22,0,22,22,22
양재대로115길,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4
양재대로121길,61,61,61,61,61,61,61,61,61,61,61,61,2,61,61,61
양재대로122가길,18,18,18,18,18,18,18,18,18,18,18,18,1,18,18,18
양재대로122길,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4
양재대로123길,29,29,29,29,29,29,29,29,29,29,29,29,0,29,29,29
양재대로124길,20,20,20,20,20,20,20,20,20,20,20,20,0,20,20,20
양재대로125길,13,13,13,13,13,13,13,13,13,13,13,13,0,13,13,13
양재대로126길,6,6,6,6,6,6,6,6,6,6,6,6,0,6,6,6
양재대로127길,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
양재대로130길,11,11,11,11,11,11,11,11,11,11,11,11,0,11,11,11
양재대로131가길,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4
양재대로131길,6,6,6,6,6,6,6,6,6,6,6,6,0,6,6,6
양재대로133길,8,8,8,8,8,8,8,8,8,8,8,8,0,8,8,8
양재대로134길,62,62,62,62,62,62,62,62,62,62,62,62,1,62,62,62
양재대로147길,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3
양재대로2길,511,511,511,511,511,511,511,511,511,511,511,511,167,511,511,511
양재대로33길,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
양재대로55길,102,102,102,102,102,102,102,102,102,102,102,102,1,102,102,102
양재대로60길,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
양재대로64길,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2
양재대로66길,7,7,7,7,7,7,7,7,7,7,7,7,0,7,7,7
양재대로68길,10,10,10,10,10,10,10,10,10,10,10,10,1,10,10,10
양재대로71길,21,21,21,21,21,21,21,21,21,21,21,21,0,21,21,21
양재대로72길,104,104,104,104,104,104,104,104,104,104,104,104,2,104,104,104
양재대로81길,26,26,26,26,26,26,26,26,26,26,26,26,0,26,26,26
양재대로85길,21,21,21,21,21,21,21,21,21,21,21,21,0,21,21,21
양재대로87길,9,9,9,9,9,9,9,9,9,9,9,9,0,9,9,9
양재대로89길,12,12,12,12,12,12,12,12,12,12,12,12,0,12,12,12
양재대로91가길,13,13,13,13,13,13,13,13,13,13,13,13,0,13,13,13
양재대로91길,18,18,18,18,18,18,18,18,18,18,18,18,0,18,18,18
양재대로91나길,12,12,12,12,12,12,12,12,12,12,12,12,0,12,12,12
양재대로95길,51,51,51,51,51,51,51,51,51,51,51,51,0,51,51,51
양재대로96길,63,63,63,63,63,63,63,63,63,63,63,63,0,63,63,63
양재대로98길,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3
양재천로11길,7,7,7,7,7,7,7,7,7,7,7,7,0,7,7,7
양재천로17길,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2
양재천로23길,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
양지길,36,36,36,36,36,36,36,36,36,36,36,36,0,36,36,36
양천로,1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,14,1095,1095,1095
양천로10길,15,15,15,15,15,15,15,15,15,15,15,15,0,15,15,15
양천로14가길,23,23,23,23,23,23,23,23,23,23,23,23,0,23,23,23
양천로14길,178,178,178,178,178,178,178,178,178,178,178,178,2,178,178,178
양천로18길,53,53,53,53,53,53,53,53,53,53,53,53,1,53,53,53
양천로1길,47,47,47,47,47,47,47,47,47,47,47,47,0,47,47,47
양천로23길,56,56,56,56,56,56,56,56,56,56,56,56,0,56,56,56
양천로24가길,88,88,88,88,88,88,88,88,88,88,88,88,2,88,88,88
양천로24길,25,25,25,25,25,25,25,25,25,25,25,25,0,25,25,25
양천로26길,83,83,83,83,83,83,83,83,83,83,83,83,0,83,83,83
양천로27길,62,62,62,62,62,62,62,62,62,62,62,62,3,62,62,62
양천로28길,100,100,100,100,100,100,100,100,100,100,100,100,1,100,100,100
양천로30길,169,169,169,169,169,169,169,169,169,169,169,169,6,169,169,169
양천로3길,39,39,39,39,39,39,39,39,39,39,39,39,0,39,39,39
양천로47길,108,108,108,108,108,108,108,108,108,108,108,108,3,108,108,108
양천로47나길,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10
양천로49길,9,9,9,9,9,9,9,9,9,9,9,9,0,9,9,9
양천로53길,17,17,17,17,17,17,17,17,17,17,17,17,0,17,17,17
양천로55길,150,150,150,150,150,150,150,150,150,150,150,150,0,150,150,150
양천로62길,31,31,31,31,31,31,31,31,31,31,31,31,0,31,31,31
양천로63길,200,200,200,200,200,200,200,200,200,200,200,200,6,200,200,200
양천로65길,35,35,35,35,35,35,35,35,35,35,35,35,0,35,35,35
양천로66길,70,70,70,70,70,70,70,70,70,70,70,70,2,70,70,70
양천로67가길,33,33,33,33,33,33,33,33,33,33,33,33,0,33,33,33
양천로67길,206,206,206,206,206,206,206,206,206,206,206,206,1,206,206,206
양천로69길,327,327,327,327,327,327,327,327,327,327,327,327,4,327,327,327
양천로6길,336,336,336,336,336,336,336,336,336,336,336,336,3,336,336,336
양천로71가길,43,43,43,43,43,43,43,43,43,43,43,43,0,43,43,43
양천로71길,64,64,64,64,64,64,64,64,64,64,64,64,1,64,64,64
양천로73가길,20,20,20,20,20,20,20,20,20,20,20,20,0,20,20,20
양천로73길,169,169,169,169,169,169,169,169,169,169,169,169,1,169,169,169
양천로75길,266,266,266,266,266,266,266,266,266,266,266,266,4,266,266,266
양천로77길,75,75,75,75,75,75,75,75,75,75,75,75,0,75,75,75
양천로7길,20,20,20,20,20,20,20,20,20,20,20,20,0,20,20,20
양평로,36,36,36,36,36,36,36,36,36,36,36,36,1,36,36,36
양평로17길,99,99,99,99,99,99,99,99,99,99,99,99,0,99,99,99
양평로18길,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3
양평로23길,46,46,46,46,46,46,46,46,46,46,46,46,1,46,46,46
양평로24길,248,248,248,248,248,248,248,248,248,248,248,248,1,248,248,248
양평로28가길,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10
양평로28사길,7,7,7,7,7,7,7,7,7,7,7,7,0,7,7,7
양평로30가길,55,55,55,55,55,55,55,55,55,55,55,55,0,55,55,55
양평로30길,42,42,42,42,42,42,42,42,42,42,42,42,0,42,42,42
양화로,183,183,183,183,183,183,183,183,183,183,183,183,1,183,183,183
양화로1길,6,6,6,6,6,6,6,6,6,6,6,6,0,6,6,6
양화로3길,6,6,6,6,6,6,6,6,6,6,6,6,0,6,6,6
양화로7안길,6,6,6,6,6,6,6,6,6,6,6,6,0,6,6,6
양화진길,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
어울마당로,14,14,14,14,14,14,14,14,14,14,14,14,0,14,14,14
어울마당로3길,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
언남10길,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
언남16길,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2
언주로,655,655,655,655,655,655,655,655,655,655,655,655,15,655,655,655
언주로103길,8,8,8,8,8,8,8,8,8,8,8,8,0,8,8,8
언주로104길,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2
언주로116길,33,33,33,33,33,33,33,33,33,33,33,33,0,33,33,33
언주로122길,20,20,20,20,20,20,20,20,20,20,20,20,0,20,20,20
언주로125길,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2
언주로130길,40,40,40,40,40,40,40,40,40,40,40,40,0,40,40,40
언주로136길,16,16,16,16,16,16,16,16,16,16,16,16,1,16,16,16
언주로146길,40,40,40,40,40,40,40,40,40,40,40,40,0,40,40,40
언주로157길,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4
언주로164길,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4
언주로167길,12,12,12,12,12,12,12,12,12,12,12,12,0,12,12,12
언주로29길,31,31,31,31,31,31,31,31,31,31,31,31,2,31,31,31
언주로30길,781,781,781,781,781,781,781,781,781,781,781,781,21,781,781,781
언주로63길,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10
언주로69길,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2
언주로70길,8,8,8,8,8,8,8,8,8,8,8,8,0,8,8,8
언주로75길,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5
언주로81길,18,18,18,18,18,18,18,18,18,18,18,18,0,18,18,18
언주로85길,22,22,22,22,22,22,22,22,22,22,22,22,1,22,22,22
언주로86길,102,102,102,102,102,102,102,102,102,102,102,102,1,102,102,102
언주로90길,34,34,34,34,34,34,34,34,34,34,34,34,0,34,34,34
언주로97길,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3
여의나루로,147,147,147,147,147,147,147,147,147,147,147,147,2,147,147,147
여의대로6길,54,54,54,54,54,54,54,54,54,54,54,54,2,54,54,54
여의대방로,660,660,660,660,660,660,660,660,660,660,660,660,9,660,660,660
여의대방로10길,327,327,327,327,327,327,327,327,327,327,327,327,5,327,327,327
여의대방로22길,25,25,25,25,25,25,25,25,25,25,25,25,0,25,25,25
여의대방로22나길,12,12,12,12,12,12,12,12,12,12,12,12,0,12,12,12
여의대방로22아길,51,51,51,51,51,51,51,51,51,51,51,51,0,51,51,51
여의대방로22카길,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4
여의대방로24다길,39,39,39,39,39,39,39,39,39,39,39,39,1,39,39,39
여의대방로29길,9,9,9,9,9,9,9,9,9,9,9,9,0,9,9,9
여의대방로31길,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2
여의대방로35가길,25,25,25,25,25,25,25,25,25,25,25,25,4,25,25,25
여의대방로36길,7,7,7,7,7,7,7,7,7,7,7,7,0,7,7,7
여의대방로43가길,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
여의대방로43나길,124,124,124,124,124,124,124,124,124,124,124,124,2,124,124,124
여의대방로43라길,44,44,44,44,44,44,44,44,44,44,44,44,0,44,44,44
여의대방로44길,402,402,402,402,402,402,402,402,402,402,402,402,13,402,402,402
여의대방로54길,73,73,73,73,73,73,73,73,73,73,73,73,0,73,73,73
여의대방로59길,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4
여의대방로5길,38,38,38,38,38,38,38,38,38,38,38,38,0,38,38,38
여의대방로61길,117,117,117,117,117,117,117,117,117,117,117,117,1,117,117,117
여의대방로62길,138,138,138,138,138,138,138,138,138,138,138,138,0,138,138,138
여의대방로9길,23,23,23,23,23,23,23,23,23,23,23,23,0,23,23,23
여의동로,139,139,139,139,139,139,139,139,139,139,139,139,3,139,139,139
여의동로3길,81,81,81,81,81,81,81,81,81,81,81,81,1,81,81,81
역말로,35,35,35,35,35,35,35,35,35,35,35,35,0,35,35,35
역말로2길,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
역말로4길,8,8,8,8,8,8,8,8,8,8,8,8,0,8,8,8
역말로6길,12,12,12,12,12,12,12,12,12,12,12,12,0,12,12,12
역말로9길,6,6,6,6,6,6,6,6,6,6,6,6,0,6,6,6
역삼로,287,287,287,287,287,287,287,287,287,287,287,287,3,287,287,287
역삼로19길,16,16,16,16,16,16,16,16,16,16,16,16,0,16,16,16
역삼로25길,47,47,47,47,47,47,47,47,47,47,47,47,5,47,47,47
역삼로33길,8,8,8,8,8,8,8,8,8,8,8,8,0,8,8,8
역삼로34길,6,6,6,6,6,6,6,6,6,6,6,6,0,6,6,6
역삼로74길,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
연남로,106,106,106,106,106,106,106,106,106,106,106,106,3,106,106,106
연남로1길,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5
연남로5길,8,8,8,8,8,8,8,8,8,8,8,8,0,8,8,8
연남로9길,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3
연동로,26,26,26,26,26,26,26,26,26,26,26,26,3,26,26,26
연동로13길,94,94,94,94,94,94,94,94,94,94,94,94,4,94,94,94
연무장길,23,23,23,23,23,23,23,23,23,23,23,23,0,23,23,23
연서로,238,238,238,238,238,238,238,238,238,238,238,238,6,238,238,238
연서로11길,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4
연서로13길,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3
연서로16길,31,31,31,31,31,31,31,31,31,31,31,31,0,31,31,31
연서로17길,27,27,27,27,27,27,27,27,27,27,27,27,0,27,27,27
연서로19길,28,28,28,28,28,28,28,28,28,28,28,28,0,28,28,28
연서로21길,11,11,11,11,11,11,11,11,11,11,11,11,1,11,11,11
연서로25길,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2
연서로26길,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5
연서로28길,25,25,25,25,25,25,25,25,25,25,25,25,1,25,25,25
연서로29길,20,20,20,20,20,20,20,20,20,20,20,20,0,20,20,20
연서로2길,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5
연서로34가길,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
연서로34길,11,11,11,11,11,11,11,11,11,11,11,11,0,11,11,11
연서로37길,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3
연서로3가길,25,25,25,25,25,25,25,25,25,25,25,25,0,25,25,25
연서로3길,12,12,12,12,12,12,12,12,12,12,12,12,0,12,12,12
연서로43길,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4
연서로44길,117,117,117,117,117,117,117,117,117,117,117,117,5,117,117,117
연서로46길,98,98,98,98,98,98,98,98,98,98,98,98,3,98,98,98
연서로48길,90,90,90,90,90,90,90,90,90,90,90,90,0,90,90,90
연서로5길,22,22,22,22,22,22,22,22,22,22,22,22,2,22,22,22
연서로6길,13,13,13,13,13,13,13,13,13,13,13,13,1,13,13,13
연서로9길,14,14,14,14,14,14,14,14,14,14,14,14,0,14,14,14
연희로,226,226,226,226,226,226,226,226,226,226,226,226,1,226,226,226
연희로10길,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3
연희로11자길,6,6,6,6,6,6,6,6,6,6,6,6,0,6,6,6
연희로14길,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2
연희로15길,16,16,16,16,16,16,16,16,16,16,16,16,0,16,16,16
연희로16길,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3
연희로18안길,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
연희로20길,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
연희로24길,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3
연희로25길,7,7,7,7,7,7,7,7,7,7,7,7,0,7,7,7
연희로26가길,6,6,6,6,6,6,6,6,6,6,6,6,0,6,6,6
연희로26나길,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
연희로28길,22,22,22,22,22,22,22,22,22,22,22,22,0,22,22,22
연희로2길,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9
연희로2안길,20,20,20,20,20,20,20,20,20,20,20,20,0,20,20,20
연희로32길,170,170,170,170,170,170,170,170,170,170,170,170,0,170,170,170
연희로37길,9,9,9,9,9,9,9,9,9,9,9,9,0,9,9,9
연희로37안길,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2
연희로39길,15,15,15,15,15,15,15,15,15,15,15,15,0,15,15,15
연희로41가길,7,7,7,7,7,7,7,7,7,7,7,7,0,7,7,7
연희로41길,107,107,107,107,107,107,107,107,107,107,107,107,2,107,107,107
연희로41라길,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4
연희로5길,80,80,80,80,80,80,80,80,80,80,80,80,2,80,80,80
영동대로,163,163,163,163,163,163,163,163,163,163,163,163,5,163,163,163
영동대로112길,37,37,37,37,37,37,37,37,37,37,37,37,0,37,37,37
영동대로114길,48,48,48,48,48,48,48,48,48,48,48,48,1,48,48,48
영동대로118길,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
영동대로128길,63,63,63,63,63,63,63,63,63,63,63,63,1,63,63,63
영동대로138길,96,96,96,96,96,96,96,96,96,96,96,96,2,96,96,96
영동대로142길,40,40,40,40,40,40,40,40,40,40,40,40,0,40,40,40
영동대로57길,12,12,12,12,12,12,12,12,12,12,12,12,0,12,12,12
영동대로65길,9,9,9,9,9,9,9,9,9,9,9,9,0,9,9,9
영동대로72길,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2
영동대로85길,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4
영등포로,387,387,387,387,387,387,387,387,387,387,387,387,2,387,387,387
영등포로12길,128,128,128,128,128,128,128,128,128,128,128,128,1,128,128,128
영등포로20길,20,20,20,20,20,20,20,20,20,20,20,20,0,20,20,20
영등포로28길,22,22,22,22,22,22,22,22,22,22,22,22,1,22,22,22
영등포로37길,7,7,7,7,7,7,7,7,7,7,7,7,1,7,7,7
영등포로3길,65,65,65,65,65,65,65,65,65,65,65,65,1,65,65,65
영등포로62길,20,20,20,20,20,20,20,20,20,20,20,20,2,20,20,20
